date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-09-27,13.5,6.11,5.35,-2.8,,-6,100,65.5,64,28,2.5,-1.1,-1.1,-4.7,10,5.88,5,0,,,103.08,102.89,102.73,102.38,100.11,99.92,99.78,99.44,24100,24100,24100,24100,1.9,1.5,1.5,1.1,12.7,0,0.4,0,0,,,,,07:22:00,1664281320,7.37,19:17:00,1664324220,19.28,11.92,4,4,14,14,0,2,,,,,,5,1.6,2.5,0,,,,
2022-09-26,15.7,8.38,8.54,1.4,,,96,72.4,69.5,43,4.5,3.1,3,1.5,22,8.5,11,0,39,4,102.32,101.99,102.08,101.85,99.38,99.05,99.15,98.93,24100,24100,24100,24100,2,1.6,1.6,1.2,9.5,0,3.5,1.5,0,0,,,,07:21:00,1664194860,7.35,19:19:00,1664237940,19.32,11.97,4,4,17,17,-1,-1,,,,,,8,4.3,4,0,,,,
2022-09-25,16.9,11.49,10.19,3.5,,,93,68.7,65.5,38,9.7,5.3,5.8,1.8,48,26.71,30,12,67,33,101.86,101.55,101.47,101.09,98.94,98.64,98.57,98.2,24100,24100,24100,24100,1.8,1.6,1.6,1.3,7.8,0,5.2,3.2,0.2,0,,,,07:19:00,1664108340,7.32,19:21:00,1664151660,19.35,12.03,4,4,17,17,1,2,,,,,,8,2.6,4,0,,,,
2022-09-24,18,12.59,13.1,8.2,,,100,89.4,81.5,63,12.1,10.7,10.4,8.7,23,13.21,14.5,6,35,32,101.11,100.84,100.87,100.63,98.22,97.97,97.99,97.76,24100,21029.2,15250,6400,1.5,1.1,1.2,1,4.9,0,8.1,6.1,3.1,1.2,,,,07:18:00,1664021880,7.3,19:23:00,1664065380,19.38,12.08,4,4,16,16,9,9,,,,,,8,6.4,4,0,,,,
2022-09-23,14.5,11.48,10.7,6.9,,,93,79.8,81,69,10.6,8.1,7.4,4.2,30,20.67,22,14,46,18,101.68,100.98,101.16,100.64,98.76,98.09,98.26,97.77,24100,23166.7,18500,12900,1.5,1.3,1.3,1.1,7.3,0,5.7,3.7,0.7,0,,,,07:16:00,1663935360,7.27,19:26:00,1663979160,19.43,12.17,2,2,15,15,9,9,,,,,,8,6.8,5.5,3,,,,
2022-09-22,15.3,7.75,7.6,-0.1,,,100,75.4,72.5,45,5.2,3.2,2.9,0.6,18,10.88,9,0,32,17,102.87,102.46,102.31,101.74,99.9,99.5,99.36,98.82,24100,24100,24100,24100,1.6,1.3,1.3,1,10.4,0,2.6,0.6,0,0,,,,07:15:00,1663848900,7.25,19:28:00,1663892880,19.47,12.22,5,5,15,15,5,8,,,,,,7,2.1,3.5,0,,,,
2022-09-21,15,10.68,8.8,2.6,,,96,81.2,78,60,9.6,7.4,6.6,3.6,29,18.83,18.5,8,46,32,102.62,101.97,101.91,101.2,99.67,99.05,98.99,98.32,24100,22962.5,14450,4800,1.6,1.4,1.4,1.1,9.2,0,3.8,1.8,0,0,,,,07:13:00,1663762380,7.22,19:30:00,1663806600,19.5,12.28,3,4,14,14,1,1,,,,,,8,6.1,4.5,1,,,,
2022-09-20,19.6,14.6,15.2,10.8,,,100,77.4,75.5,51,14.3,10.3,10.7,7,41,24.25,22.5,4,57,28,101.18,100.89,100.85,100.52,98.3,98.03,97.99,97.68,24100,21187.5,12450,800,2.1,1.8,1.8,1.4,2.8,0,10.2,8.2,5.2,0.3,,,,07:12:00,1663675920,7.2,19:32:00,1663720320,19.53,12.33,5,5,19,19,7,8,,,,,,8,3.8,4,0,,,,
2022-09-19,23.3,15.35,15.45,7.6,25,,100,87.5,75.5,51,16.3,13,12.2,8,23,10.71,11.5,0,46,34,101.19,100.91,100.85,100.51,98.31,98.05,97.99,97.66,24100,20275,13050,2000,2.6,2.1,2.2,1.9,2.5,0,10.4,8.4,5.5,2,,,,07:10:00,1663589400,7.17,19:34:00,1663634040,19.57,12.4,4,5,22,22,11,12,,,,,,8,3.6,4,0,,,,
2022-09-18,21.7,15.76,15.7,9.7,25,,100,87.2,82.5,65,15.1,13.5,13.1,11,15,8.21,9,3,,,101.08,100.96,100.97,100.85,98.21,98.09,98.1,97.98,24100,23766.7,20100,16100,2.2,1.5,1.6,1,2.3,0,10.7,8.7,5.7,0,,,,07:09:00,1663502940,7.15,19:37:00,1663547820,19.62,12.47,5,5,23,23,6,8,,,,,,8,4.1,4.5,1,,,,
2022-09-17,16.1,14.18,14.45,12.8,,,100,97.3,95.5,91,15.2,13.8,13.9,12.6,17,9.62,8.5,0,,,100.98,100.84,100.89,100.79,98.1,97.97,98.01,97.92,24100,12879.2,13250,2400,1,1,1,1,3.5,0,9.4,7.5,4.5,1.5,,,,07:07:00,1663416420,7.12,19:39:00,1663461540,19.65,12.53,2,2,16,16,10,10,,,,,,8,8,8,8,,,,
2022-09-16,13.1,12.3,12.39,11.7,,,99,94,90,81,12.4,11.3,11.2,10,27,19.17,19.5,12,36,5,101.74,101.43,101.38,101.03,98.84,98.54,98.49,98.15,24100,11025,13250,2400,1.2,1,1.1,1,5.6,0,7.4,5.4,2.4,29.1,,,,07:06:00,1663329960,7.1,19:41:00,1663375260,19.68,12.58,2,2,15,15,12,12,,,,,,8,8,7.5,7,,,,
2022-09-15,16.9,13.59,14.3,11.7,,,97,84.5,84,71,11.9,11,10.2,8.6,31,23.21,23.5,16,42,5,101.8,101.58,101.53,101.26,98.9,98.69,98.64,98.38,24100,21962.5,15250,6400,1.2,1.1,1.1,1,3.7,0,9.3,7.3,4.3,2.1,,,,07:04:00,1663243440,7.07,19:43:00,1663288980,19.72,12.65,2,2,17,17,11,12,,,,,,8,7.4,6,4,,,,
2022-09-14,18.8,13.48,13,7.2,,,83,66.9,66.5,50,9.6,7.3,7.3,5,30,17.38,17.5,5,49,11,102.12,101.87,101.81,101.49,99.2,98.97,98.9,98.6,24100,23900,22500,20900,1.5,1.3,1.3,1.1,5,0,8,6,3,0.1,,,,07:03:00,1663156980,7.05,19:45:00,1663202700,19.75,12.7,5,5,18,18,11,12,,,,,,8,7.4,6,4,,,,
2022-09-13,17.6,12.12,10.3,3,,,95,65,69,43,7.9,5.3,5.4,2.9,26,15.25,16.5,7,41,4,102.05,101.86,101.75,101.45,99.14,98.96,98.86,98.59,24100,23833.3,20900,17700,1.7,1.4,1.4,1,7.7,0,5.3,3.3,0.3,0,,,,07:01:00,1663070460,7.02,19:48:00,1663116480,19.8,12.78,6,6,18,18,7,8,,,,,,8,3.8,4,0,,,,
2022-09-12,30.2,17.83,18.7,7.2,31,,89,57.6,57,25,12.5,8.4,9.2,5.8,35,17.42,21,7,44,1,101.41,101.13,101.12,100.83,98.55,98.27,98.27,97.98,24100,24100,24100,24100,3.3,2.4,2.6,2,0,0.7,13.7,11.7,8.7,0,,,,07:00:00,1662984000,7,19:50:00,1663030200,19.83,12.83,5,6,30,30,7,7,,,,,,8,3.2,4,0,,,,
2022-09-11,26.1,15.53,14.8,3.5,25,,94,57.2,60,26,8.2,5.7,5.6,3,25,15.12,14,3,34,23,102.14,101.82,101.78,101.41,99.22,98.92,98.88,98.54,24100,24100,24100,24100,2.6,2,2,1.3,3.2,0,9.8,7.8,4.8,0,,,,06:58:00,1662897480,6.97,19:52:00,1662943920,19.87,12.9,5,5,25,25,9,9,,,,,,8,1.8,4,0,,,,
2022-09-10,17.7,11.67,10.95,4.2,,,95,71.2,69.5,44,8.4,6.1,6.3,4.3,19,11.88,9.5,0,34,28,102.15,101.95,101.91,101.66,99.23,99.03,99,98.76,24100,24100,24100,24100,2,1.5,1.6,1.1,7,0,6,4,0.9,0,,,,06:57:00,1662811020,6.95,19:54:00,1662857640,19.9,12.95,5,5,19,19,4,4,,,,,,8,3,4,0,,,,
2022-09-09,19.9,13.11,13.25,6.6,,,99,70.9,68,37,11.4,7,7.7,4,26,11.58,13,0,41,34,101.62,101.38,101.34,101.06,98.72,98.49,98.46,98.2,24100,24100,24100,24100,2,1.6,1.7,1.4,4.8,0,8.2,6.2,3.2,0,,,,06:55:00,1662724500,6.92,19:56:00,1662771360,19.93,13.02,5,5,20,20,5,7,,,,,,8,3.4,4,0,,,,
2022-09-08,23.1,19.18,17,10.9,29,,92,73.4,72,52,19.1,14.1,13.9,8.8,35,23.12,22,9,53,33,101.03,100.39,100.45,99.87,98.17,97.57,97.62,97.07,24100,23433.3,20100,16100,2.4,2.2,2.2,2.1,1,0,12,10,7,0,,,,06:54:00,1662638040,6.9,19:59:00,1662685140,19.98,13.08,5,5,24,24,9,11,,,,,,8,6.1,4,0,,,,
2022-09-07,27.5,18.5,16.7,5.9,28,,95,59.3,62,29,14.5,9.2,10.3,6.1,30,17.67,16.5,3,45,17,102.3,101.74,101.4,100.5,99.39,98.86,98.53,97.68,24100,24100,24100,24100,3,2.5,2.5,2,1.3,0,11.7,9.7,6.7,0,,,,06:52:00,1662551520,6.87,20:01:00,1662598860,20.02,13.15,6,6,27,27,20,20,,,,,,6,1.2,3,0,,,,
2022-09-06,25.4,19.74,19.14,12.9,27,,96,63.2,63,30,16,11.6,11.2,6.3,32,18.58,18,4,49,18,102.19,101.68,101.6,101.01,99.31,98.82,98.74,98.18,24100,22700,16900,9700,4,2.3,2.5,1,0,1.1,14.1,12.1,9.1,0,,,,06:51:00,1662465060,6.85,20:03:00,1662512580,20.05,13.2,6,6,26,26,7,10,,,,,,4,0.7,2,0,,,,
2022-09-05,26.9,20.14,20.25,13.6,31,,86,68.8,67,48,16.4,14,13.8,11.1,36,27.54,28,20,55,16,101.53,101.29,101.27,101.02,98.67,98.44,98.42,98.18,24100,24100,24100,24100,1.9,1.5,1.6,1.2,0,2.2,15.2,13.2,10.2,0,,,,06:49:00,1662378540,6.82,20:05:00,1662426300,20.08,13.27,5,5,28,28,14,14,,,,,,7,2.6,3.5,0,,,,
2022-09-04,24.9,17.93,18.04,11.2,27,,87,67.5,66,45,12.9,11.4,11.2,9.4,31,22.29,23.5,16,48,15,102.33,101.95,101.96,101.58,99.43,99.07,99.07,98.71,24100,24100,24100,24100,1.7,1.3,1.4,1,0,0,13,11,8,0,,,,06:48:00,1662292080,6.8,20:07:00,1662340020,20.12,13.32,6,6,25,25,13,13,,,,,,4,1.3,2,0,,,,
2022-09-03,22.9,14.98,14.45,6,25,,100,73.2,74,48,11.7,9.6,9.1,6.4,18,8.67,9,0,,,102.8,102.54,102.57,102.33,99.88,99.62,99.65,99.42,24100,24100,24100,24100,1.5,1.4,1.2,1,3.5,0,9.4,7.5,4.5,0,,,,06:46:00,1662205560,6.77,20:09:00,1662253740,20.15,13.38,6,6,24,24,10,10,,,,,,6,1.3,3,0,,,,
2022-09-02,24,17.8,16,8,29,,87,63.9,68,49,17,10.7,13.1,9.1,39,22.79,23.5,8,59,32,102.3,101.33,101.15,100,99.4,98.48,98.31,97.22,24100,24100,24100,24100,1.6,1.4,1.4,1.2,2,0,11,9,6,0,,,,06:45:00,1662119100,6.75,20:11:00,1662167460,20.18,13.43,6,6,22,22,7,7,,,,,,5,2.2,2.5,0,,,,
2022-09-01,32.5,24.52,23.9,15.3,37,,88,59.9,61,34,17.6,15.7,15.7,13.8,33,20.04,19,5,56,20,100.99,100.54,100.46,99.93,98.16,97.73,97.65,97.14,24100,24100,24100,24100,,,,,0,5.9,18.9,16.9,13.9,0,,,,06:44:00,1662032640,6.73,20:14:00,1662081240,20.23,13.5,7,7,32,32,13,14,,,,,,5,1.8,2.5,0,,,,
2022-08-31,29.5,21.57,20.6,11.7,36,,100,69.5,73.5,47,18.7,15.2,15.2,11.8,18,9.71,9,0,,,101.63,101.38,101.32,101.02,98.77,98.53,98.48,98.19,24100,24100,24100,24100,,,,,0,2.6,15.6,13.6,10.6,0,,,,06:42:00,1661946120,6.7,20:16:00,1661994960,20.27,13.57,7,7,32,32,13,13,,,,,,1,0.5,0.5,0,,,,
2022-08-30,26.5,18.87,18.64,10.8,29,,95,71.9,68.5,42,16.4,13.1,13.2,10.1,27,15.29,13.5,0,38,31,101.56,101.43,101.39,101.23,98.68,98.56,98.52,98.36,24100,24100,24100,24100,,,,,0,0.6,13.6,11.6,8.6,0,,,,06:41:00,1661859660,6.68,20:18:00,1661908680,20.3,13.62,7,7,27,27,11,12,,,,,,4,1.2,2,0,,,,
2022-08-29,22.1,17.02,17.45,12.8,,,99,84.6,77,55,16.6,14.2,14.4,12.2,37,21.71,24.5,12,63,31,101.2,100.37,100.46,99.72,98.33,97.54,97.62,96.92,24100,21162.5,15250,6400,,,,,0.6,0,12.4,10.4,7.5,11.9,,,,06:39:00,1661773140,6.65,20:20:00,1661822400,20.33,13.68,5,5,21,21,10,11,,,,,,8,5.5,4,0,,,,
2022-08-28,27.5,21.57,22.05,16.6,34,,97,76.8,75,53,20,17,16.1,12.2,26,19.17,15.5,5,39,20,99.77,99.63,99.64,99.51,96.96,96.84,96.84,96.72,24100,23566.7,21700,19300,1.7,1.5,1.5,1.3,0,4,17.1,15.1,12.1,0.2,,,,06:38:00,1661686680,6.63,20:22:00,1661736120,20.37,13.73,4,7,25,28,15,15,,,,,,8,4.8,4,0,,,,
2022-08-27,24,19.46,18.8,13.6,31,,96,83,83,70,20.1,16.4,16.4,12.7,30,17.54,17.5,5,43,18,101.03,100.22,100.31,99.6,98.19,97.4,97.5,96.8,24100,23366.7,19300,14500,2,1.9,1.8,1.7,0,0.8,13.8,11.8,8.8,0.1,,,,06:36:00,1661600160,6.6,20:24:00,1661649840,20.4,13.8,5,7,27,27,16,16,,,,,,8,4.9,4,0,,,,
2022-08-26,27.3,20.82,20.85,14.4,32,,89,70.5,69.5,50,17,15,15.2,13.4,23,16.46,17.5,12,34,18,101.71,101.43,101.37,101.03,98.84,98.57,98.51,98.19,24100,23900,21700,19300,2.6,2.1,2,1.3,0,2.8,15.8,13.8,10.8,0,,,,06:35:00,1661513700,6.58,20:26:00,1661563560,20.43,13.85,7,7,27,27,15,15,,,,,,6,1.6,3,0,,,,
2022-08-25,23.2,15.97,14.55,5.9,26,,99,71.1,67.5,36,14.7,10.1,9.4,4.1,18,10.88,12,6,,,102.29,102.08,102.01,101.74,99.37,99.18,99.12,98.87,24100,24100,24100,24100,2,1.6,1.6,1.1,3.5,0,9.6,7.5,4.5,0,,,,06:33:00,1661427180,6.55,20:28:00,1661477280,20.47,13.92,7,7,23,23,10,12,,,,,,5,2,2.5,0,,,,
2022-08-24,22.2,17.2,16.8,11.4,26,,99,82,76,53,16.6,13.8,12.8,8.9,23,14.42,14.5,6,33,1,102.22,102.03,102.01,101.79,99.32,99.15,99.12,98.92,24100,20966.7,16900,9700,2,1.8,1.5,1,1.2,0,11.8,9.8,6.8,0,,,,06:32:00,1661340720,6.53,20:30:00,1661391000,20.5,13.97,7,7,22,22,8,8,,,,,,8,4,4,0,,,,
2022-08-23,24,17.93,18.89,13.8,27,,100,86.2,78,56,17.2,15.3,15.4,13.6,25,11.08,14.5,4,37,2,101.8,101.61,101.67,101.54,98.92,98.74,98.79,98.67,24100,22700,16900,9700,1.8,1.3,1.4,1,0,0.9,13.9,11.9,8.9,1.9,,,,06:30:00,1661254200,6.5,20:32:00,1661304720,20.53,14.03,4,6,22,23,10,11,,,,,,8,5.7,4,0,,,,
2022-08-22,27.2,21.13,21.15,15.1,36,,100,87.8,84.5,69,21.8,18.9,18.8,15.7,22,10.58,11,0,32,1,101.69,101.64,101.62,101.55,98.83,98.79,98.76,98.7,24100,22900,16900,9700,2.3,1.7,1.6,1,0,3.1,16.1,14.2,11.2,0,,,,06:29:00,1661167740,6.48,20:34:00,1661218440,20.57,14.08,7,7,28,28,15,15,,,,,,8,3.5,4,0,,,,
2022-08-21,28.3,21.05,20.05,11.8,34,,95,73.4,72.5,50,19.3,15.8,15.2,11,17,10.25,11,5,,,101.77,101.67,101.65,101.54,98.9,98.8,98.79,98.68,24100,24033.3,23300,22500,2.3,1.9,1.8,1.4,0,2,15.1,13.1,10.1,0,,,,06:27:00,1661081220,6.45,20:36:00,1661132160,20.6,14.15,7,7,29,29,14,17,,,,,,7,2.7,3.5,0,,,,
2022-08-20,25.6,19.2,18.75,11.9,29,,100,73.2,71.5,43,16.3,13.6,14.1,11.8,9,5.42,4.5,0,,,101.97,101.83,101.85,101.73,99.09,98.95,98.97,98.86,24100,24100,24100,24100,2.5,1.5,1.8,1,0,0.8,13.8,11.8,8.8,0,,,,06:26:00,1660994760,6.43,20:38:00,1661045880,20.63,14.2,7,7,27,27,13,13,,,,,,4,1.3,2,0,,,,
2022-08-19,25.2,20.52,19.55,13.9,32,,99,83.6,80.5,62,19.3,17.5,16.3,13.3,26,16.5,17,8,40,4,101.74,101.49,101.47,101.21,98.87,98.64,98.62,98.36,24100,24100,24100,24100,1.5,1.3,1.3,1.1,0,1.6,14.6,12.6,9.6,0.1,,,,06:24:00,1660908240,6.4,20:40:00,1660959600,20.67,14.27,7,7,25,26,10,11,,,,,,8,4.2,5,2,,,,
2022-08-18,22.6,19.1,19.95,17.3,29,,98,93.4,88.5,79,18.9,18,17.5,16.1,18,12.38,11,4,57,28,101.4,101.24,101.28,101.15,98.55,98.39,98.43,98.3,24100,22162.5,12850,1600,2.7,2.2,2,1.2,0,2,14.9,12.9,9.9,41.7,,,,06:23:00,1660821780,6.38,20:42:00,1660873320,20.7,14.32,3,3,22,22,16,17,,,,,,8,7.8,7,6,,,,
2022-08-17,28.6,23.1,22.85,17.1,36,,98,77.8,78.5,59,20.6,18.8,18.8,16.9,15,7.29,7.5,0,50,10,101.75,101.6,101.54,101.34,98.9,98.75,98.71,98.51,24100,23900,22500,20900,2.7,2.2,2.1,1.5,0,4.8,17.9,15.8,12.8,0,,,,06:21:00,1660735260,6.35,20:44:00,1660787040,20.73,14.38,7,7,28,29,16,16,,,,,,8,3.5,4,0,,,,
2022-08-16,27.3,20.65,20.45,13.6,34,,100,85.2,81,62,20.7,17.8,17.2,13.8,12,6.62,6,0,,,101.72,101.63,101.6,101.48,98.86,98.77,98.74,98.62,24100,23029.2,14450,4800,2.4,2.1,2,1.6,0,2.5,15.4,13.4,10.4,0,,,,06:20:00,1660648800,6.33,20:46:00,1660700760,20.77,14.43,5,7,24,24,14,17,,,,,,8,4.5,4.5,1,,,,
2022-08-15,25.6,20.37,21.3,17,32,,99,86.5,82.5,66,19.5,18,18.1,16.7,26,10.62,13,0,52,25,101.75,101.52,101.58,101.42,98.89,98.67,98.74,98.58,24100,20083.3,13650,3200,2.4,1.9,1.8,1.3,0,3.3,16.3,14.3,11.3,58.8,,,,06:18:00,1660562280,6.3,20:48:00,1660614480,20.8,14.5,5,7,28,28,16,17,,,,,,8,6.2,4.5,1,,,,
2022-08-14,27.5,21.11,20.9,14.3,34,,96,78.2,78,60,19.6,17,16.6,13.7,25,13.67,14,3,49,20,101.61,101.51,101.51,101.4,98.76,98.65,98.66,98.55,24100,24100,24100,24100,2.1,1.7,1.7,1.3,0,2.9,15.9,13.9,10.9,0,,,,06:17:00,1660475820,6.28,20:50:00,1660528200,20.83,14.55,6,6,29,29,16,18,,,,,,7,3.2,3.5,0,,,,
2022-08-13,27.8,21.44,21.1,14.4,32,,100,74.4,75.5,51,17.6,16.2,15.9,14.2,19,12,12,5,,,101.91,101.74,101.76,101.6,99.04,98.88,98.89,98.75,24100,22225,12450,800,2.3,1.8,1.7,1.1,0,3.1,16.1,14.1,11.1,0,,,,06:15:00,1660389300,6.25,20:51:00,1660441860,20.85,14.6,8,8,29,29,15,15,,,,,,8,3.2,4,0,,,,
2022-08-12,26.8,21.17,21.5,16.2,30,,88,67.3,66,44,15.9,14.6,14.6,13.3,17,10.62,10.5,4,,,102,101.73,101.79,101.58,99.13,98.87,98.93,98.73,24100,24100,24100,24100,2.6,1.9,1.8,1.1,0,3.5,16.5,14.5,11.5,0,,,,06:14:00,1660302840,6.23,20:53:00,1660355580,20.88,14.65,6,8,26,26,13,13,,,,,,7,4.3,4,1,,,,
2022-08-11,24.7,17.33,15.7,6.7,27,,100,75.8,75.5,51,15.5,12.6,11.6,7.6,22,9.38,11,0,44,20,102.6,102.37,102.31,102.03,99.69,99.47,99.42,99.15,24100,23833.3,21700,19300,1.6,1.4,1.4,1.2,2.3,0,10.7,8.7,5.7,0,,,,06:12:00,1660216320,6.2,20:55:00,1660269300,20.92,14.72,8,8,24,24,15,15,,,,,,8,4.8,4.5,1,,,,
2022-08-10,23.4,16.88,16.5,9.6,26,,98,72.7,72,46,13.2,11.3,11.2,9.1,23,12.38,13,3,41,33,102.6,102.42,102.31,102.01,99.69,99.52,99.41,99.13,24100,24100,24100,24100,1.6,1.4,1.4,1.2,1.5,0,11.5,9.5,6.5,0,,,,06:11:00,1660129860,6.18,20:57:00,1660183020,20.95,14.77,8,8,24,24,9,9,,,,,,6,3.5,3.5,1,,,,
2022-08-09,23.6,20.27,18.25,12.9,27,,91,68.5,70,49,17.1,14,14.6,12,28,18.83,17,6,42,32,101.96,101.49,101.42,100.87,99.08,98.64,98.56,98.04,24100,24100,24100,24100,2,1.7,1.8,1.5,0,0.2,13.2,11.2,8.2,0,,,,06:10:00,1660043400,6.17,20:59:00,1660096740,20.98,14.82,8,8,24,24,12,13,,,,,,6,2.2,3,0,,,,
2022-08-08,28.3,20.5,20.25,12.2,34,,96,75,75.5,55,19.2,15.6,15.3,11.5,37,22.25,24.5,12,51,19,101.7,101.33,101.3,100.9,98.81,98.47,98.44,98.07,24100,24100,24100,24100,2.4,1.6,1.7,1,0,2.2,15.2,13.2,10.2,0,,,,06:08:00,1659956880,6.13,21:00:00,1660010400,21,14.87,7,7,29,29,18,19,,,,,,8,1.3,4,0,,,,
2022-08-07,20.2,14.7,13.2,6.2,,,100,76.4,77,54,12.5,10.2,9.8,7,21,10.71,10.5,0,32,20,102.25,102.03,101.99,101.72,99.34,99.13,99.09,98.84,24100,24100,24100,24100,1.5,1.3,1.2,1,4.8,0,8.2,6.2,3.2,0,,,,06:07:00,1659870420,6.12,21:02:00,1659924120,21.03,14.92,8,8,22,22,11,11,,,,,,8,4.7,4,0,,,,
2022-08-06,19,15.6,14.15,9.3,,,95,70.8,73,51,12.6,10.1,10.2,7.9,30,16.42,18,6,44,32,102.18,101.83,101.63,101.08,99.27,98.95,98.75,98.24,24100,24100,24100,24100,1.7,1.5,1.4,1.2,3.8,0,9.2,7.2,4.2,0,,,,06:05:00,1659783900,6.08,21:04:00,1659837840,21.07,14.98,8,8,19,20,8,10,,,,,,8,6,6,4,,,,
2022-08-05,27.9,22.9,22.35,16.8,35,,93,69.5,66.5,40,21.2,16.7,15.7,10.1,37,22.42,25,13,56,18,100.98,100.56,100.64,100.31,98.15,97.75,97.83,97.5,24100,23233.3,19300,14500,2.6,2,2,1.5,0,4.3,17.4,15.3,12.3,0.3,,,,06:04:00,1659697440,6.07,21:05:00,1659751500,21.08,15.02,7,8,28,28,11,13,,,,,,8,6.7,5,2,,,,
2022-08-04,26.2,20.21,18.95,11.7,31,,91,70.2,72,53,17.3,14.4,13.9,10.5,45,25.58,24.5,4,59,18,101.55,101.17,101.09,100.63,98.68,98.31,98.24,97.81,24100,24100,24100,24100,1.7,1.5,1.4,1.2,0,0.9,13.9,11.9,8.9,0,,,,06:02:00,1659610920,6.03,21:07:00,1659665220,21.12,15.08,7,7,29,29,21,22,,,,,,8,2.8,4,0,,,,
2022-08-03,22.3,18.11,17.2,12.1,,,96,69.8,71.5,47,15.5,12.3,12.7,9.8,33,19.88,18.5,4,55,36,101.49,100.8,100.58,99.66,98.61,97.96,97.74,96.86,24100,23500,16900,9700,2.3,1.6,1.8,1.2,0.8,0,12.2,10.2,7.2,0.1,,,,06:01:00,1659524460,6.02,21:09:00,1659578940,21.15,15.13,6,7,22,22,10,10,,,,,,8,5,4,0,,,,
2022-08-02,27.8,20.97,20.8,13.8,38,,91,78.5,80,69,23.6,17.1,17.4,11.2,40,19.29,23.5,7,58,18,101.05,100.17,100.26,99.47,98.19,97.35,97.44,96.68,24100,24100,24100,24100,2,1.4,1.6,1.1,0,2.8,15.8,13.8,10.8,0,,,,06:00:00,1659438000,6,21:10:00,1659492600,21.17,15.17,8,8,27,27,14,14,,,,,,8,5.4,5,2,,,,
2022-08-01,24.4,17.95,17.75,11.1,29,,100,84,81.5,63,17.9,15,14.6,11.3,16,11.29,11,6,,,101.23,101.16,101.16,101.08,98.36,98.29,98.3,98.23,24100,24100,24100,24100,1.6,1.2,1.3,1,0.2,0,12.8,10.8,7.8,0,,,,05:58:00,1659351480,5.97,21:12:00,1659406320,21.2,15.23,7,7,21,24,14,15,,,,,,8,4.8,4,0,,,,
2022-07-31,23.3,18.43,17.7,12.1,31,,96,87.8,84,72,20.5,16.4,16.5,12.5,39,17.79,19.5,0,52,2,101.22,100.87,100.84,100.46,98.35,98.03,98,97.65,24100,23833.3,23300,22500,2,1.3,1.5,1,0.3,0,12.7,10.7,7.7,1.3,,,,05:57:00,1659265020,5.95,21:13:00,1659319980,21.22,15.27,3,7,21,21,11,12,,,,,,8,6.1,5,2,,,,
2022-07-30,29,22.31,21.45,13.9,38,,96,76.7,79.5,63,21.9,17.9,17.6,13.3,24,16.29,16,8,35,19,101.33,101.12,101.05,100.76,98.48,98.28,98.21,97.94,24100,24100,24100,24100,2.3,1.8,1.8,1.3,0,3.5,16.4,14.4,11.4,0,,,,05:55:00,1659178500,5.92,21:15:00,1659233700,21.25,15.33,8,8,30,30,16,18,,,,,,6,2.5,3,0,,,,
2022-07-29,25.8,19.1,17.7,9.6,30,,100,74.2,75,50,16.6,13.9,13.6,10.6,24,11.29,12,0,37,26,101.77,101.61,101.56,101.36,98.89,98.74,98.7,98.51,24100,24100,24100,24100,2,1.6,1.6,1.1,0.3,0,12.7,10.7,7.7,0,,,,05:54:00,1659092040,5.9,21:16:00,1659147360,21.27,15.37,8,8,27,27,15,15,,,,,,4,1.3,2,0,,,,
2022-07-28,22.8,16.38,16.95,11.1,26,,98,80.8,77,56,15,12.8,12.8,10.6,27,15.38,15,3,40,35,101.72,101.55,101.54,101.36,98.83,98.66,98.66,98.48,24100,24100,24100,24100,1.6,1.3,1.3,1,1.1,0,11.9,9.9,7,0,,,,05:53:00,1659005580,5.88,21:17:00,1659061020,21.28,15.4,6,6,24,24,11,11,,,,,,8,4.7,4,0,,,,
